# lba,c,h,s
217966,212,0,439
218376,213,0,132
218942,213,0,415
218944,213,0,416
218950,213,0,419
218960,213,0,424
218962,213,0,425
218964,213,0,426
218970,213,0,429
218972,213,0,430
218976,213,0,432
218978,213,0,433
218980,213,0,434
218982,213,0,435
218986,213,0,437
218988,213,0,438
218990,213,0,439
218996,213,0,442
218998,213,0,443
219000,213,0,444
219272,214,0,68
219946,214,0,405
219948,214,0,406
219976,214,0,420
219978,214,0,421
219980,214,0,422
219984,214,0,424
219992,214,0,428
219994,214,0,429
219996,214,0,430
220000,214,0,432
220002,214,0,433
220004,214,0,434
220006,214,0,435
220010,214,0,437
220012,214,0,438
220014,214,0,439
220020,214,0,442
220022,214,0,443
220024,214,0,444
220902,215,0,371
221000,215,0,420
221002,215,0,421
221026,215,0,433
221028,215,0,434
221036,215,0,438
221966,216,0,391
221968,216,0,392
221970,216,0,393
221972,216,0,394
222026,216,0,421
222030,216,0,423
222048,216,0,432
222050,216,0,433
222052,216,0,434
222054,216,0,435
222058,216,0,437
222060,216,0,438
222062,216,0,439
222068,216,0,442
222070,216,0,443
222072,216,0,444
222074,216,0,445
222658,217,0,225
222932,217,0,362
223016,217,0,404
223052,217,0,422
223054,217,0,423
223056,217,0,424
223072,217,0,432
223074,217,0,433
223076,217,0,434
223078,217,0,435
223082,217,0,437
223084,217,0,438
223092,217,0,442
224002,218,0,385
224004,218,0,386
224080,218,0,424
224082,218,0,425
224100,218,0,434
224102,218,0,435
225106,219,0,425
225108,219,0,426
225116,219,0,430
225124,219,0,434
225126,219,0,435
225128,219,0,436
226090,220,0,405
226092,220,0,406
226132,220,0,426
226134,220,0,427
226136,220,0,428
226150,220,0,435
227174,221,0,435
228196,222,0,434
228198,222,0,435
228226,222,0,449
228228,222,0,450
228230,222,0,451
229150,223,0,399
229184,223,0,416
229186,223,0,417
229198,223,0,423
229200,223,0,424
229204,223,0,426
229206,223,0,427
229220,223,0,434
229222,223,0,435
230162,224,0,393
230188,224,0,406
230208,224,0,416
230210,224,0,417
230212,224,0,418
230214,224,0,419
230222,224,0,423
230224,224,0,424
230228,224,0,426
230230,224,0,427
230244,224,0,434
230246,224,0,435
231218,225,0,409
231220,225,0,410
231224,225,0,412
231226,225,0,413
231228,225,0,414
231230,225,0,415
231232,225,0,416
231234,225,0,417
231236,225,0,418
231238,225,0,419
231240,225,0,420
231244,225,0,422
231246,225,0,423
231248,225,0,424
231250,225,0,425
231254,225,0,427
231258,225,0,429
231268,225,0,434
231784,226,0,180
232244,226,0,410
232248,226,0,412
232250,226,0,413
232252,226,0,414
232254,226,0,415
232256,226,0,416
232260,226,0,418
232262,226,0,419
232264,226,0,420
232266,226,0,421
232268,226,0,422
232270,226,0,423
232272,226,0,424
232274,226,0,425
232278,226,0,427
232282,226,0,429
232288,226,0,432
232290,226,0,433
232292,226,0,434
232294,226,0,435
232296,226,0,436
232320,226,0,448
232322,226,0,449
232324,226,0,450
233280,227,0,416
233284,227,0,418
233286,227,0,419
233292,227,0,422
233294,227,0,423
233296,227,0,424
233298,227,0,425
233300,227,0,426
233302,227,0,427
233304,227,0,428
233306,227,0,429
233308,227,0,430
233312,227,0,432
233314,227,0,433
233316,227,0,434
233318,227,0,435
233320,227,0,436
233322,227,0,437
233324,227,0,438
233326,227,0,439
233332,227,0,442
233334,227,0,443
234306,228,0,417
234316,228,0,422
234318,228,0,423
234320,228,0,424
234322,228,0,425
234326,228,0,427
234328,228,0,428
234330,228,0,429
234332,228,0,430
234334,228,0,431
234336,228,0,432
234338,228,0,433
234340,228,0,434
234342,228,0,435
234344,228,0,436
234346,228,0,437
234348,228,0,438
234350,228,0,439
234356,228,0,442
234362,228,0,445
234364,228,0,446
234368,228,0,448
234590,229,0,47
235298,229,0,401
235300,229,0,402
235302,229,0,403
235334,229,0,419
235336,229,0,420
235338,229,0,421
235340,229,0,422
235342,229,0,423
235372,229,0,438
235374,229,0,439
235376,229,0,440
235378,229,0,441
236418,230,0,449
236420,230,0,450
236762,231,0,109
237398,231,0,427
237436,231,0,446
237438,231,0,447
237440,231,0,448
237442,231,0,449
238376,232,0,404
238378,232,0,405
238916,233,0,162
239448,233,0,428
239452,233,0,430
239454,233,0,431
239456,233,0,432
239458,233,0,433
239460,233,0,434
239462,233,0,435
239464,233,0,436
240512,234,0,448
241496,235,0,428
241500,235,0,430
241502,235,0,431
243648,237,0,480
244382,238,0,335
244530,238,0,409
244532,238,0,410
244554,238,0,421
244556,238,0,422
245564,239,0,414
245566,239,0,415
245618,239,0,441
245620,239,0,442
245622,239,0,443
245624,239,0,444
246596,240,0,418
246598,240,0,419
246600,240,0,420
246602,240,0,421
246604,240,0,422
246606,240,0,423
246626,240,0,433
246628,240,0,434
248688,242,0,440
248690,242,0,441
249672,243,0,420
251026,245,0,73
253394,247,0,233
254754,248,0,401
257484,251,0,230
261788,255,0,334
